Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
Indonesia,-0.789275,113.921327,2021-07-14,1589,35,818,736
Indonesia,-0.789275,113.921327,2021-07-15,2294,78,1032,1184
Indonesia,-0.789275,113.921327,2021-07-16,6360,247,1947,4166
Indonesia,-0.789275,113.921327,2021-07-17,4475,44,1346,3085
Indonesia,-0.789275,113.921327,2021-07-18,7727,386,2473,4868
Indonesia,-0.789275,113.921327,2021-07-19,7446,225,3964,3257
Indonesia,-0.789275,113.921327,2021-07-20,7804,293,5222,2289
Indonesia,-0.789275,113.921327,2021-07-21,1121,21,382,718
Indonesia,-0.789275,113.921327,2021-07-22,2507,102,731,1674
Indonesia,-0.789275,113.921327,2021-07-23,1702,68,1141,493
Indonesia,-0.789275,113.921327,2021-07-24,2625,107,941,1577
Indonesia,-0.789275,113.921327,2021-07-25,8270,354,3342,4574
Indonesia,-0.789275,113.921327,2021-07-26,5475,197,2200,3078
Indonesia,-0.789275,113.921327,2021-07-27,3488,139,2225,1124
Indonesia,-0.789275,113.921327,2021-07-28,788,15,331,442
Indonesia,-0.789275,113.921327,2021-07-29,5999,221,3260,2518
Indonesia,-0.789275,113.921327,2021-07-30,3908,125,1100,2683
Indonesia,-0.789275,113.921327,2021-07-31,2525,68,691,1766
Indonesia,-0.789275,113.921327,2021-08-01,5618,80,2316,3222
Indonesia,-0.789275,113.921327,2021-08-02,1159,30,294,835
Indonesia,-0.789275,113.921327,2021-08-03,4528,132,2645,1751
Indonesia,-0.789275,113.921327,2021-08-04,1067,22,508,537
Indonesia,-0.789275,113.921327,2021-08-05,4169,164,2056,1949
Indonesia,-0.789275,113.921327,2021-08-06,3735,37,1399,2299
Indonesia,-0.789275,113.921327,2021-08-07,3099,116,1418,1565
Indonesia,-0.789275,113.921327,2021-08-08,7859,281,2398,5180
Indonesia,-0.789275,113.921327,2021-08-09,268,10,128,130
Indonesia,-0.789275,113.921327,2021-08-10,3862,163,2174,1525
Indonesia,-0.789275,113.921327,2021-08-11,5763,285,1612,3866
Indonesia,-0.789275,113.921327,2021-08-12,891,39,402,450
Indonesia,-0.789275,113.921327,2021-08-13,91,4,23,64
Indonesia,-0.789275,113.921327,2021-08-14,1202,40,501,661
Indonesia,-0.789275,113.921327,2021-08-15,65,2,23,40
Indonesia,-0.789275,113.921327,2021-08-16,880,39,534,307
Indonesia,-0.789275,113.921327,2021-08-17,3858,52,1187,2619
Indonesia,-0.789275,113.921327,2021-08-18,3288,63,815,2410
Indonesia,-0.789275,113.921327,2021-08-19,27,0,11,16
Indonesia,-0.789275,113.921327,2021-08-20,3750,71,1933,1746
Indonesia,-0.789275,113.921327,2021-08-21,8302,281,3869,4152
Indonesia,-0.789275,113.921327,2021-08-22,4952,191,1239,3522
Indonesia,-0.789275,113.921327,2021-08-23,779,29,205,545
Indonesia,-0.789275,113.921327,2021-08-24,7949,308,4517,3124
Indonesia,-0.789275,113.921327,2021-08-25,5409,226,3089,2094
Indonesia,-0.789275,113.921327,2021-08-26,3706,121,2574,1011
Indonesia,-0.789275,113.921327,2021-08-27,5294,261,2118,2915
Indonesia,-0.789275,113.921327,2021-08-28,6831,228,1562,5041
Indonesia,-0.789275,113.921327,2021-08-29,6606,150,4312,2144
Indonesia,-0.789275,113.921327,2021-08-30,4293,99,1777,2417
Indonesia,-0.789275,113.921327,2021-08-31,9643,203,4185,5255
Indonesia,-0.789275,113.921327,2021-09-01,1247,60,634,553
Indonesia,-0.789275,113.921327,2021-09-02,827,10,310,507
Indonesia,-0.789275,113.921327,2021-09-03,3446,92,1604,1750
Indonesia,-0.789275,113.921327,2021-09-04,7465,327,3699,3439
Indonesia,-0.789275,113.921327,2021-09-05,8227,286,1747,6194
Indonesia,-0.789275,113.921327,2021-09-06,1034,43,461,530
Indonesia,-0.789275,113.921327,2021-09-07,1812,31,908,873
Indonesia,-0.789275,113.921327,2021-09-08,8479,190,2352,5937
Indonesia,-0.789275,113.921327,2021-09-09,3610,61,1081,2468
Indonesia,-0.789275,113.921327,2021-09-10,6551,222,4108,2221
Indonesia,-0.789275,113.921327,2021-09-11,4912,73,1242,3597
Indonesia,-0.789275,113.921327,2021-09-12,4965,193,1155,3617
Indonesia,-0.789275,113.921327,2021-09-13,9251,403,6321,2527
Indonesia,-0.789275,113.921327,2021-09-14,265,4,99,162
Indonesia,-0.789275,113.921327,2021-09-15,8420,352,2199,5869
Indonesia,-0.789275,113.921327,2021-09-16,2090,45,1088,957
Indonesia,-0.789275,113.921327,2021-09-17,4025,68,872,3085
Indonesia,-0.789275,113.921327,2021-09-18,2623,127,1538,958
Indonesia,-0.789275,113.921327,2021-09-19,6166,90,1919,4157
Indonesia,-0.789275,113.921327,2021-09-20,6685,173,2661,3851
Indonesia,-0.789275,113.921327,2021-09-21,6274,168,2459,3647
Indonesia,-0.789275,113.921327,2021-09-22,3297,94,2092,1111
Indonesia,-0.789275,113.921327,2021-09-23,4432,181,2822,1429
Indonesia,-0.789275,113.921327,2021-09-24,5695,150,2762,2783
Indonesia,-0.789275,113.921327,2021-09-25,9548,299,6323,2926
Indonesia,-0.789275,113.921327,2021-09-26,8693,93,4333,4267
Indonesia,-0.789275,113.921327,2021-09-27,2964,83,654,2227
Indonesia,-0.789275,113.921327,2021-09-28,1417,58,594,765
Indonesia,-0.789275,113.921327,2021-09-29,346,13,95,238
Indonesia,-0.789275,113.921327,2021-09-30,6739,274,1826,4639
Indonesia,-0.789275,113.921327,2021-10-01,8993,195,5548,3250
Indonesia,-0.789275,113.921327,2021-10-02,322,14,72,236
Indonesia,-0.789275,113.921327,2021-10-03,1157,46,693,418
Indonesia,-0.789275,113.921327,2021-10-04,4396,175,2619,1602
Indonesia,-0.789275,113.921327,2021-10-05,5717,146,3576,1995
Indonesia,-0.789275,113.921327,2021-10-06,5713,133,1179,4401
Indonesia,-0.789275,113.921327,2021-10-07,951,26,222,703
Indonesia,-0.789275,113.921327,2021-10-08,4894,97,1759,3038
Indonesia,-0.789275,113.921327,2021-10-09,5032,123,1060,3849
Indonesia,-0.789275,113.921327,2021-10-10,7138,271,4692,2175
Indonesia,-0.789275,113.921327,2021-10-11,7029,296,4438,2295
Indonesia,-0.789275,113.921327,2021-10-12,9735,137,3409,6189
Indonesia,-0.789275,113.921327,2021-10-13,8581,90,2773,5718
Indonesia,-0.789275,113.921327,2021-10-14,8959,170,2067,6722
Indonesia,-0.789275,113.921327,2021-10-15,6377,150,2580,3647
Indonesia,-0.789275,113.921327,2021-10-16,6707,203,4032,2472
Indonesia,-0.789275,113.921327,2021-10-17,5078,195,3304,1579
Indonesia,-0.789275,113.921327,2021-10-18,3140,118,1417,1605
Indonesia,-0.789275,113.921327,2021-10-19,8312,377,4321,3614
Indonesia,-0.789275,113.921327,2021-10-20,3566,130,1116,2320
Indonesia,-0.789275,113.921327,2021-10-21,495,14,135,346
Indonesia,-0.789275,113.921327,2021-10-22,103,1,22,80
Indonesia,-0.789275,113.921327,2021-10-23,9443,201,3158,6084
Indonesia,-0.789275,113.921327,2021-10-24,6594,237,2347,4010
Indonesia,-0.789275,113.921327,2021-10-25,8184,166,4498,3520
Indonesia,-0.789275,113.921327,2021-10-26,571,23,353,195
Indonesia,-0.789275,113.921327,2021-10-27,9076,168,4482,4426
Indonesia,-0.789275,113.921327,2021-10-28,8590,340,3798,4452
Indonesia,-0.789275,113.921327,2021-10-29,9580,104,3057,6419
Indonesia,-0.789275,113.921327,2021-10-30,7265,151,2710,4404
Indonesia,-0.789275,113.921327,2021-10-31,2978,55,1622,1301
Indonesia,-0.789275,113.921327,2021-11-01,9179,438,5201,3540
Indonesia,-0.789275,113.921327,2021-11-02,2865,95,1672,1098
Indonesia,-0.789275,113.921327,2021-11-03,8103,196,2343,5564
Indonesia,-0.789275,113.921327,2021-11-04,8575,268,5513,2794
Indonesia,-0.789275,113.921327,2021-11-05,7791,389,2431,4971
Indonesia,-0.789275,113.921327,2021-11-06,4769,116,1382,3271
Indonesia,-0.789275,113.921327,2021-11-07,790,14,262,514
Indonesia,-0.789275,113.921327,2021-11-08,1538,22,857,659
Indonesia,-0.789275,113.921327,2021-11-09,2282,56,481,1745
Indonesia,-0.789275,113.921327,2021-11-10,1879,90,1294,495
Indonesia,-0.789275,113.921327,2021-11-11,2000,32,1189,779
Indonesia,-0.789275,113.921327,2021-11-12,5920,203,4066,1651
Indonesia,-0.789275,113.921327,2021-11-13,297,9,176,112
Indonesia,-0.789275,113.921327,2021-11-14,9199,454,2905,5840
Indonesia,-0.789275,113.921327,2021-11-15,35,0,9,26
Indonesia,-0.789275,113.921327,2021-11-16,3078,107,935,2036
Indonesia,-0.789275,113.921327,2021-11-17,9204,156,2357,6691
Indonesia,-0.789275,113.921327,2021-11-18,341,6,196,139
Indonesia,-0.789275,113.921327,2021-11-19,7724,355,2006,5363
Indonesia,-0.789275,113.921327,2021-11-20,1491,45,403,1043
Indonesia,-0.789275,113.921327,2021-11-21,9081,429,3879,4773
Indonesia,-0.789275,113.921327,2021-11-22,4077,64,1761,2252
Indonesia,-0.789275,113.921327,2021-11-23,1689,23,1118,548
Indonesia,-0.789275,113.921327,2021-11-24,471,10,210,251
Indonesia,-0.789275,113.921327,2021-11-25,6393,244,2643,3506
Indonesia,-0.789275,113.921327,2021-11-26,8658,272,2749,5637
Indonesia,-0.789275,113.921327,2021-11-27,3180,96,1032,2052
Indonesia,-0.789275,113.921327,2021-11-28,5996,170,1641,4185
Indonesia,-0.789275,113.921327,2021-11-29,1815,71,712,1032
Indonesia,-0.789275,113.921327,2021-11-30,5195,90,2809,2296
Indonesia,-0.789275,113.921327,2021-12-01,7852,197,4367,3288
Indonesia,-0.789275,113.921327,2021-12-02,4103,111,2168,1824
Indonesia,-0.789275,113.921327,2021-12-03,8030,206,4212,3612
Indonesia,-0.789275,113.921327,2021-12-04,2241,42,1127,1072
Indonesia,-0.789275,113.921327,2021-12-05,8318,114,4578,3626
Indonesia,-0.789275,113.921327,2021-12-06,1539,17,563,959
Indonesia,-0.789275,113.921327,2021-12-07,3636,168,1891,1577
Indonesia,-0.789275,113.921327,2021-12-08,8738,357,3534,4847
Indonesia,-0.789275,113.921327,2021-12-09,9058,360,3868,4830
Indonesia,-0.789275,113.921327,2021-12-10,5002,190,2552,2260
Indonesia,-0.789275,113.921327,2021-12-11,2195,44,1447,704
Indonesia,-0.789275,113.921327,2021-12-12,3326,34,1308,1984
Indonesia,-0.789275,113.921327,2021-12-13,470,9,283,178
Indonesia,-0.789275,113.921327,2021-12-14,7216,235,2057,4924
Indonesia,-0.789275,113.921327,2021-12-15,8971,106,4882,3983
Indonesia,-0.789275,113.921327,2021-12-16,5505,237,3845,1423
Indonesia,-0.789275,113.921327,2021-12-17,7931,312,4178,3441
Indonesia,-0.789275,113.921327,2021-12-18,6362,274,2682,3406
Indonesia,-0.789275,113.921327,2021-12-19,8747,96,3313,5338
Indonesia,-0.789275,113.921327,2021-12-20,4421,121,1527,2773
Indonesia,-0.789275,113.921327,2021-12-21,7775,223,4800,2752
Indonesia,-0.789275,113.921327,2021-12-22,5723,217,2459,3047
Indonesia,-0.789275,113.921327,2021-12-23,5986,276,1980,3730
Indonesia,-0.789275,113.921327,2021-12-24,1538,51,920,567
Indonesia,-0.789275,113.921327,2021-12-25,2928,90,1010,1828
Indonesia,-0.789275,113.921327,2021-12-26,2991,47,707,2237
Indonesia,-0.789275,113.921327,2021-12-27,8168,171,3473,4524
Indonesia,-0.789275,113.921327,2021-12-28,9262,191,5911,3160
Indonesia,-0.789275,113.921327,2021-12-29,5224,196,1146,3882
Indonesia,-0.789275,113.921327,2021-12-30,8293,235,2353,5705
Indonesia,-0.789275,113.921327,2021-12-31,4571,206,2065,2300
Iran,32.427908,53.688046,2020-01-22,7974,242,1926,5806
Iran,32.427908,53.688046,2020-01-23,4128,126,2432,1570
Iran,32.427908,53.688046,2020-01-24,5843,177,2135,3531
Iran,32.427908,53.688046,2020-01-25,6101,104,3535,2462
Iran,32.427908,53.688046,2020-01-26,7714,316,3866,3532
Iran,32.427908,53.688046,2020-01-27,9114,222,5618,3274
Iran,32.427908,53.688046,2020-01-28,2478,100,686,1692
Iran,32.427908,53.688046,2020-01-29,2698,117,1674,907
Iran,32.427908,53.688046,2020-01-30,1783,34,840,909
Iran,32.427908,53.688046,2020-01-31,6146,71,4073,2002
Iran,32.427908,53.688046,2020-02-01,8364,207,2374,5783
Iran,32.427908,53.688046,2020-02-02,2730,128,663,1939
Iran,32.427908,53.688046,2020-02-03,3455,123,1920,1412
Iran,32.427908,53.688046,2020-02-04,5526,114,1113,4299
Iran,32.427908,53.688046,2020-02-05,971,31,549,391
Iran,32.427908,53.688046,2020-02-06,8971,429,2670,5872
Iran,32.427908,53.688046,2020-02-07,6166,179,3378,2609
Iran,32.427908,53.688046,2020-02-08,2303,26,1445,832
Iran,32.427908,53.688046,2020-02-09,4882,152,1077,3653
Iran,32.427908,53.688046,2020-02-10,1864,41,712,1111
Iran,32.427908,53.688046,2020-02-11,5027,128,2454,2445
Iran,32.427908,53.688046,2020-02-12,2158,100,1117,941
Iran,32.427908,53.688046,2020-02-13,2620,92,1584,944
Iran,32.427908,53.688046,2020-02-14,9595,167,5243,4185
Iran,32.427908,53.688046,2020-02-15,6333,80,1828,4425
Iran,32.427908,53.688046,2020-02-16,4069,97,980,2992
Iran,32.427908,53.688046,2020-02-17,3900,181,2593,1126
Iran,32.427908,53.688046,2020-02-18,1041,42,402,597
Iran,32.427908,53.688046,2020-02-19,6970,173,3101,3696
Iran,32.427908,53.688046,2020-02-20,8496,402,2865,5229
Iran,32.427908,53.688046,2020-02-21,2623,116,978,1529
Iran,32.427908,53.688046,2020-02-22,1774,50,859,865
Iran,32.427908,53.688046,2020-02-23,9574,179,4194,5201
Iran,32.427908,53.688046,2020-02-24,4211,59,2919,1233
Iran,32.427908,53.688046,2020-02-25,3859,161,1619,2079
Iran,32.427908,53.688046,2020-02-26,9976,175,4769,5032
Iran,32.427908,53.688046,2020-02-27,7933,190,4796,2947
Iran,32.427908,53.688046,2020-02-28,1637,72,1101,464
Iran,32.427908,53.688046,2020-02-29,4293,179,2675,1439
Iran,32.427908,53.688046,2020-03-01,8560,118,4419,4023
Iran,32.427908,53.688046,2020-03-02,7680,313,1920,5447
Iran,32.427908,53.688046,2020-03-03,2096,100,1388,608
Iran,32.427908,53.688046,2020-03-04,6410,291,4368,1751
Iran,32.427908,53.688046,2020-03-05,1596,36,773,787
Iran,32.427908,53.688046,2020-03-06,1946,96,572,1278
Iran,32.427908,53.688046,2020-03-07,8414,124,1961,6329
Iran,32.427908,53.688046,2020-03-08,5176,229,1063,3884
Iran,32.427908,53.688046,2020-03-09,6814,145,3739,2930
Iran,32.427908,53.688046,2020-03-10,3549,62,1365,2122
Iran,32.427908,53.688046,2020-03-11,4860,234,1802,2824
Iran,32.427908,53.688046,2020-03-12,190,7,54,129
Iran,32.427908,53.688046,2020-03-13,1745,58,832,855
Iran,32.427908,53.688046,2020-03-14,9087,252,6259,2576
Iran,32.427908,53.688046,2020-03-15,4207,141,1586,2480
Iran,32.427908,53.688046,2020-03-16,4299,119,1971,2209
Iran,32.427908,53.688046,2020-03-17,2365,92,841,1432
Iran,32.427908,53.688046,2020-03-18,3205,141,867,2197
Iran,32.427908,53.688046,2020-03-19,7794,78,3534,4182
Iran,32.427908,53.688046,2020-03-20,6210,305,1836,4069
Iran,32.427908,53.688046,2020-03-21,4093,107,2019,1967
Iran,32.427908,53.688046,2020-03-22,609,9,201,399
Iran,32.427908,53.688046,2020-03-23,1159,41,481,637
Iran,32.427908,53.688046,2020-03-24,8109,86,4961,3062
Iran,32.427908,53.688046,2020-03-25,8814,368,2752,5694
Iran,32.427908,53.688046,2020-03-26,6580,310,3776,2494
Iran,32.427908,53.688046,2020-03-27,2204,60,1144,1000
Iran,32.427908,53.688046,2020-03-28,9432,421,6007,3004
Iran,32.427908,53.688046,2020-03-29,523,5,358,160
Iran,32.427908,53.688046,2020-03-30,9108,270,2590,6248
Iran,32.427908,53.688046,2020-03-31,8264,321,5461,2482
Iran,32.427908,53.688046,2020-04-01,2107,22,1084,1001
Iran,32.427908,53.688046,2020-04-02,1117,20,484,613
Iran,32.427908,53.688046,2020-04-03,4700,225,2361,2114
Iran,32.427908,53.688046,2020-04-04,8720,301,4008,4411
Iran,32.427908,53.688046,2020-04-05,7165,351,4842,1972
Iran,32.427908,53.688046,2020-04-06,583,7,173,403
Iran,32.427908,53.688046,2020-04-07,9480,351,3168,5961
Iran,32.427908,53.688046,2020-04-08,9056,220,5020,3816
Iran,32.427908,53.688046,2020-04-09,5370,225,3146,1999
Iran,32.427908,53.688046,2020-04-10,5189,147,2781,2261
Iran,32.427908,53.688046,2020-04-11,7193,353,3550,3290
Iran,32.427908,53.688046,2020-04-12,8612,368,2570,5674
Iran,32.427908,53.688046,2020-04-13,1334,19,742,573
Iran,32.427908,53.688046,2020-04-14,533,7,265,261
Iran,32.427908,53.688046,2020-04-15,1799,60,811,928
Iran,32.427908,53.688046,2020-04-16,7647,170,3550,3927
Iran,32.427908,53.688046,2020-04-17,4167,118,1251,2798
Iran,32.427908,53.688046,2020-04-18,8430,205,3509,4716
Iran,32.427908,53.688046,2020-04-19,1715,78,969,668
Iran,32.427908,53.688046,2020-04-20,1604,22,665,917
Iran,32.427908,53.688046,2020-04-21,3681,57,2199,1425
Iran,32.427908,53.688046,2020-04-22,4313,87,1236,2990
Iran,32.427908,53.688046,2020-04-23,7346,235,3508,3603
Iran,32.427908,53.688046,2020-04-24,3096,31,1315,1750
Iran,32.427908,53.688046,2020-04-25,3383,53,2231,1099
Iran,32.427908,53.688046,2020-04-26,259,9,109,141
Iran,32.427908,53.688046,2020-04-27,1355,40,865,450
Iran,32.427908,53.688046,2020-04-28,4592,218,1069,3305
Iran,32.427908,53.688046,2020-04-29,7184,310,1543,5331
Iran,32.427908,53.688046,2020-04-30,8573,309,3589,4675
Iran,32.427908,53.688046,2020-05-01,5825,179,2987,2659
Iran,32.427908,53.688046,2020-05-02,9130,360,3972,4798
Iran,32.427908,53.688046,2020-05-03,2163,88,935,1140
Iran,32.427908,53.688046,2020-05-04,8715,421,5797,2497
Iran,32.427908,53.688046,2020-05-05,6800,280,4724,1796
Iran,32.427908,53.688046,2020-05-06,45,1,16,28
Iran,32.427908,53.688046,2020-05-07,7827,367,4288,3172
Iran,32.427908,53.688046,2020-05-08,8710,89,3417,5204
Iran,32.427908,53.688046,2020-05-09,3587,176,1075,2336
Iran,32.427908,53.688046,2020-05-10,8010,239,3650,4121
Iran,32.427908,53.688046,2020-05-11,4652,184,1636,2832
Iran,32.427908,53.688046,2020-05-12,6072,173,1625,4274
Iran,32.427908,53.688046,2020-05-13,4436,210,1064,3162
Iran,32.427908,53.688046,2020-05-14,2455,102,958,1395
Iran,32.427908,53.688046,2020-05-15,2426,35,598,1793
Iran,32.427908,53.688046,2020-05-16,4662,76,2624,1962
Iran,32.427908,53.688046,2020-05-17,6526,312,2217,3997
Iran,32.427908,53.688046,2020-05-18,4990,153,2074,2763
Iran,32.427908,53.688046,2020-05-19,1553,24,460,1069
Iran,32.427908,53.688046,2020-05-20,772,30,345,397
Iran,32.427908,53.688046,2020-05-21,1783,51,736,996
Iran,32.427908,53.688046,2020-05-22,223,4,132,87
Iran,32.427908,53.688046,2020-05-23,1779,41,1148,590
Iran,32.427908,53.688046,2020-05-24,4072,61,957,3054
Iran,32.427908,53.688046,2020-05-25,1242,45,497,700
Iran,32.427908,53.688046,2020-05-26,4068,161,2482,1425
Iran,32.427908,53.688046,2020-05-27,9173,97,5408,3668
Iran,32.427908,53.688046,2020-05-28,3279,120,1179,1980
Iran,32.427908,53.688046,2020-05-29,4996,113,1321,3562
Iran,32.427908,53.688046,2020-05-30,2189,104,980,1105
Iran,32.427908,53.688046,2020-05-31,4184,78,1457,2649
Iran,32.427908,53.688046,2020-06-01,4150,105,2234,1811
Iran,32.427908,53.688046,2020-06-02,804,39,261,504
Iran,32.427908,53.688046,2020-06-03,1249,43,251,955
Iran,32.427908,53.688046,2020-06-04,12,0,5,7
Iran,32.427908,53.688046,2020-06-05,1715,36,1067,612
Iran,32.427908,53.688046,2020-06-06,3935,128,2454,1353
Iran,32.427908,53.688046,2020-06-07,4299,148,1156,2995
Iran,32.427908,53.688046,2020-06-08,6687,77,3399,3211
Iran,32.427908,53.688046,2020-06-09,2853,107,1666,1080
Iran,32.427908,53.688046,2020-06-10,8389,183,2471,5735
Iran,32.427908,53.688046,2020-06-11,5492,131,2108,3253
Iran,32.427908,53.688046,2020-06-12,9420,317,4008,5095
Iran,32.427908,53.688046,2020-06-13,3572,116,1110,2346
Iran,32.427908,53.688046,2020-06-14,9492,161,3216,6115
Iran,32.427908,53.688046,2020-06-15,6473,198,1312,4963
Iran,32.427908,53.688046,2020-06-16,8828,326,2756,5746
Iran,32.427908,53.688046,2020-06-17,6706,244,2137,4325
Iran,32.427908,53.688046,2020-06-18,8499,110,3999,4390
Iran,32.427908,53.688046,2020-06-19,9843,375,3179,6289
Iran,32.427908,53.688046,2020-06-20,8652,212,1826,6614
Iran,32.427908,53.688046,2020-06-21,5261,128,2979,2154
Iran,32.427908,53.688046,2020-06-22,6219,294,1547,4378
Iran,32.427908,53.688046,2020-06-23,2361,106,570,1685
Iran,32.427908,53.688046,2020-06-24,9602,218,3904,5480
Iran,32.427908,53.688046,2020-06-25,5525,122,2376,3027
Iran,32.427908,53.688046,2020-06-26,6819,100,3662,3057
Iran,32.427908,53.688046,2020-06-27,2885,41,805,2039
Iran,32.427908,53.688046,2020-06-28,8325,116,3851,4358
Iran,32.427908,53.688046,2020-06-29,6650,107,2958,3585
Iran,32.427908,53.688046,2020-06-30,1539,19,943,577
Iran,32.427908,53.688046,2020-07-01,9474,231,2823,6420
Iran,32.427908,53.688046,2020-07-02,8490,309,3054,5127
Iran,32.427908,53.688046,2020-07-03,5998,216,3137,2645
Iran,32.427908,53.688046,2020-07-04,6712,147,1836,4729
Iran,32.427908,53.688046,2020-07-05,7854,148,2820,4886
Iran,32.427908,53.688046,2020-07-06,9758,147,3096,6515
Iran,32.427908,53.688046,2020-07-07,1709,49,375,1285
Iran,32.427908,53.688046,2020-07-08,5071,135,2942,1994
Iran,32.427908,53.688046,2020-07-09,5433,221,2933,2279
Iran,32.427908,53.688046,2020-07-10,5756,276,1414,4066
Iran,32.427908,53.688046,2020-07-11,3818,141,1192,2485
Iran,32.427908,53.688046,2020-07-12,6263,125,1356,4782
Iran,32.427908,53.688046,2020-07-13,4345,57,1554,2734
Iran,32.427908,53.688046,2020-07-14,792,20,361,411
Iran,32.427908,53.688046,2020-07-15,2688,85,598,2005
Iran,32.427908,53.688046,2020-07-16,7958,375,2257,5326
Iran,32.427908,53.688046,2020-07-17,6049,199,2365,3485
Iran,32.427908,53.688046,2020-07-18,5226,165,1692,3369
Iran,32.427908,53.688046,2020-07-19,5329,147,1798,3384
Iran,32.427908,53.688046,2020-07-20,4269,77,1606,2586
Iran,32.427908,53.688046,2020-07-21,5836,67,3109,2660
Iran,32.427908,53.688046,2020-07-22,4844,59,1640,3145
Iran,32.427908,53.688046,2020-07-23,4040,114,2323,1603
Iran,32.427908,53.688046,2020-07-24,8024,209,4038,3777
Iran,32.427908,53.688046,2020-07-25,1815,69,1249,497
Iran,32.427908,53.688046,2020-07-26,978,45,566,367
Iran,32.427908,53.688046,2020-07-27,8300,313,3505,4482
Iran,32.427908,53.688046,2020-07-28,731,29,217,485
Iran,32.427908,53.688046,2020-07-29,3104,100,947,2057
Iran,32.427908,53.688046,2020-07-30,9805,222,2274,7309
Iran,32.427908,53.688046,2020-07-31,9993,293,3076,6624
Iran,32.427908,53.688046,2020-08-01,7996,133,4538,3325
Iran,32.427908,53.688046,2020-08-02,580,15,147,418
Iran,32.427908,53.688046,2020-08-03,8233,311,2341,5581
Iran,32.427908,53.688046,2020-08-04,1891,46,1032,813
Iran,32.427908,53.688046,2020-08-05,5113,130,2393,2590
Iran,32.427908,53.688046,2020-08-06,3860,173,936,2751
Iran,32.427908,53.688046,2020-08-07,9244,326,2114,6804
Iran,32.427908,53.688046,2020-08-08,9312,102,6387,2823
Iran,32.427908,53.688046,2020-08-09,6687,74,3805,2808
Iran,32.427908,53.688046,2020-08-10,3567,141,2325,1101
Iran,32.427908,53.688046,2020-08-11,7435,357,3115,3963
Iran,32.427908,53.688046,2020-08-12,8559,404,4175,3980
Iran,32.427908,53.688046,2020-08-13,880,9,391,480
Iran,32.427908,53.688046,2020-08-14,6793,184,2682,3927
Iran,32.427908,53.688046,2020-08-15,6090,157,3623,2310
Iran,32.427908,53.688046,2020-08-16,6672,109,2870,3693
Iran,32.427908,53.688046,2020-08-17,4424,155,1431,2838
Iran,32.427908,53.688046,2020-08-18,4202,67,1819,2316
Iran,32.427908,53.688046,2020-08-19,1865,62,841,962
Iran,32.427908,53.688046,2020-08-20,8799,351,4295,4153
Iran,32.427908,53.688046,2020-08-21,9540,216,4922,4402
Iran,32.427908,53.688046,2020-08-22,9814,195,4726,4893
Iran,32.427908,53.688046,2020-08-23,9328,163,5737,3428
Iran,32.427908,53.688046,2020-08-24,8161,176,2248,5737
Iran,32.427908,53.688046,2020-08-25,474,5,289,180
Iran,32.427908,53.688046,2020-08-26,9453,288,5345,3820
Iran,32.427908,53.688046,2020-08-27,9942,401,4854,4687
Iran,32.427908,53.688046,2020-08-28,3033,65,753,2215
Iran,32.427908,53.688046,2020-08-29,4223,138,1309,2776
Iran,32.427908,53.688046,2020-08-30,10,0,2,8
Iran,32.427908,53.688046,2020-08-31,8900,148,2716,6036
Iran,32.427908,53.688046,2020-09-01,4557,145,1062,3350
Iran,32.427908,53.688046,2020-09-02,2471,32,1169,1270
Iran,32.427908,53.688046,2020-09-03,1879,58,842,979
Iran,32.427908,53.688046,2020-09-04,944,46,448,450
Iran,32.427908,53.688046,2020-09-05,7407,192,2638,4577
Iran,32.427908,53.688046,2020-09-06,675,15,402,258
Iran,32.427908,53.688046,2020-09-07,9274,168,3623,5483
Iran,32.427908,53.688046,2020-09-08,8667,363,2082,6222
Iran,32.427908,53.688046,2020-09-09,8196,231,2591,5374
Iran,32.427908,53.688046,2020-09-10,6788,284,2305,4199
Iran,32.427908,53.688046,2020-09-11,2630,122,1709,799
Iran,32.427908,53.688046,2020-09-12,2682,119,1055,1508
Iran,32.427908,53.688046,2020-09-13,1888,83,538,1267
Iran,32.427908,53.688046,2020-09-14,7912,147,3456,4309
Iran,32.427908,53.688046,2020-09-15,9827,311,6083,3433
Iran,32.427908,53.688046,2020-09-16,1964,67,632,1265
Iran,32.427908,53.688046,2020-09-17,133,2,46,85
Iran,32.427908,53.688046,2020-09-18,2911,116,1972,823
Iran,32.427908,53.688046,2020-09-19,9257,112,3232,5913
Iran,32.427908,53.688046,2020-09-20,1853,72,560,1221
Iran,32.427908,53.688046,2020-09-21,6104,126,3818,2160
Iran,32.427908,53.688046,2020-09-22,897,14,536,347
Iran,32.427908,53.688046,2020-09-23,8607,150,2169,6288
Iran,32.427908,53.688046,2020-09-24,3716,101,1810,1805
Iran,32.427908,53.688046,2020-09-25,8804,247,3587,4970
Iran,32.427908,53.688046,2020-09-26,9071,262,3675,5134
Iran,32.427908,53.688046,2020-09-27,3176,91,1364,1721
Iran,32.427908,53.688046,2020-09-28,6708,249,3019,3440
Iran,32.427908,53.688046,2020-09-29,6960,110,4342,2508
Iran,32.427908,53.688046,2020-09-30,3118,78,672,2368
Iran,32.427908,53.688046,2020-10-01,1283,29,893,361
Iran,32.427908,53.688046,2020-10-02,6771,97,2802,3872
Iran,32.427908,53.688046,2020-10-03,7787,372,2998,4417
Iran,32.427908,53.688046,2020-10-04,4823,70,1834,2919
